0,1,2,3,4,5
31215.0,2019-11-01,"(875.5, 1147.25]",17,29,-12
31215.0,2019-11-01,"(1147.25, 1419.0]",4,10,-6
31216.0,2019-11-01,"(448.257, 634.75]",21,23,-2
31216.0,2019-11-01,"(634.75, 820.5]",5,9,-4
31216.0,2019-11-01,"(820.5, 1006.25]",2,9,-7
31216.0,2019-11-01,"(1006.25, 1192.0]",6,22,-16
31217.0,2019-11-01,"(392.292, 570.0]",12,14,-2
31217.0,2019-11-01,"(570.0, 747.0]",1,3,-2
31217.0,2019-11-01,"(747.0, 924.0]",5,11,-6
31217.0,2019-11-01,"(924.0, 1101.0]",1,10,-9
31218.0,2019-11-01,"(325.096, 552.0]",7,21,-14
31218.0,2019-11-01,"(552.0, 778.0]",9,15,-6
31218.0,2019-11-01,"(778.0, 1004.0]",7,11,-4
31218.0,2019-11-01,"(1004.0, 1230.0]",11,24,-13
31219.0,2019-11-01,"(436.245, 625.75]",11,12,-1
31219.0,2019-11-01,"(625.75, 814.5]",9,17,-8
31219.0,2019-11-01,"(814.5, 1003.25]",9,21,-12
31219.0,2019-11-01,"(1003.25, 1192.0]",6,10,-4
31220.0,2019-11-01,"(319.293, 496.75]",6,7,-1
31220.0,2019-11-01,"(496.75, 673.5]",10,11,-1
31220.0,2019-11-01,"(673.5, 850.25]",6,9,-3
31220.0,2019-11-01,"(850.25, 1027.0]",5,17,-12
31221.0,2019-11-01,"(382.953, 645.75]",37,45,-8
31221.0,2019-11-01,"(645.75, 907.5]",14,29,-15
31221.0,2019-11-01,"(907.5, 1169.25]",16,42,-26
31221.0,2019-11-01,"(1169.25, 1431.0]",5,15,-10
31222.0,2019-11-01,"(493.11, 716.5]",18,23,-5
31222.0,2019-11-01,"(716.5, 939.0]",6,17,-11
31222.0,2019-11-01,"(939.0, 1161.5]",9,24,-15
31222.0,2019-11-01,"(1161.5, 1384.0]",6,9,-3
31223.0,2019-11-01,"(41.605, 391.75]",4,7,-3
31223.0,2019-11-01,"(391.75, 740.5]",12,40,-28
31223.0,2019-11-01,"(740.5, 1089.25]",18,37,-19
31223.0,2019-11-01,"(1089.25, 1438.0]",11,26,-15
31224.0,2019-11-01,"(424.004, 674.0]",21,22,-1
31224.0,2019-11-01,"(674.0, 923.0]",11,22,-11
31224.0,2019-11-01,"(923.0, 1172.0]",8,29,-21
31224.0,2019-11-01,"(1172.0, 1421.0]",3,6,-3
31225.0,2019-11-01,"(355.957, 617.75]",6,11,-5
31225.0,2019-11-01,"(617.75, 878.5]",9,11,-2
31225.0,2019-11-01,"(878.5, 1139.25]",12,26,-14
31225.0,2019-11-01,"(1139.25, 1400.0]",4,10,-6
31226.0,2019-11-01,"(320.938, 587.5]",3,10,-7
31226.0,2019-11-01,"(587.5, 853.0]",2,2,0
31226.0,2019-11-01,"(853.0, 1118.5]",5,11,-6
31226.0,2019-11-01,"(1118.5, 1384.0]",2,4,-2
31227.0,2019-11-01,"(125.857, 412.75]",1,2,-1
31227.0,2019-11-01,"(412.75, 698.5]",50,56,-6
31227.0,2019-11-01,"(698.5, 984.25]",11,22,-11
31227.0,2019-11-01,"(984.25, 1270.0]",10,23,-13
31228.0,2019-11-01,"(44.633, 387.75]",3,3,0
31228.0,2019-11-01,"(387.75, 729.5]",27,43,-16
31228.0,2019-11-01,"(729.5, 1071.25]",26,52,-26
31228.0,2019-11-01,"(1071.25, 1413.0]",18,38,-20
31229.0,2019-11-01,"(16.591, 370.25]",2,3,-1
31229.0,2019-11-01,"(370.25, 722.5]",12,42,-30
31229.0,2019-11-01,"(722.5, 1074.75]",44,78,-34
31229.0,2019-11-01,"(1074.75, 1427.0]",43,80,-37
31230.0,2019-11-01,"(328.983, 584.25]",40,50,-10
31230.0,2019-11-01,"(584.25, 838.5]",15,19,-4
31230.0,2019-11-01,"(838.5, 1092.75]",22,54,-32
31230.0,2019-11-01,"(1092.75, 1347.0]",12,39,-27
31231.0,2019-11-01,"(385.14, 601.0]",24,26,-2
31231.0,2019-11-01,"(601.0, 816.0]",5,9,-4
31231.0,2019-11-01,"(816.0, 1031.0]",7,18,-11
31231.0,2019-11-01,"(1031.0, 1246.0]",4,14,-10
31232.0,2019-11-01,"(123.705, 448.75]",3,5,-2
31232.0,2019-11-01,"(448.75, 772.5]",21,27,-6
31232.0,2019-11-01,"(772.5, 1096.25]",25,50,-25
31232.0,2019-11-01,"(1096.25, 1420.0]",19,53,-34
31233.0,2019-11-01,"(398.039, 639.25]",40,43,-3
31233.0,2019-11-01,"(639.25, 879.5]",5,9,-4
31233.0,2019-11-01,"(879.5, 1119.75]",13,31,-18
31233.0,2019-11-01,"(1119.75, 1360.0]",4,8,-4
31234.0,2019-11-01,"(115.828, 410.0]",1,4,-3
31234.0,2019-11-01,"(410.0, 703.0]",23,47,-24
31234.0,2019-11-01,"(703.0, 996.0]",17,29,-12
31234.0,2019-11-01,"(996.0, 1289.0]",29,46,-17
31235.0,2019-11-01,"(380.051, 618.25]",9,11,-2
31235.0,2019-11-01,"(618.25, 855.5]",7,11,-4
31235.0,2019-11-01,"(855.5, 1092.75]",6,11,-5
31236.0,2019-11-01,"(367.0, 700.0]",20,2,18
31236.0,2019-11-01,"(700.0, 1033.0]",6,21,-15
31236.0,2019-11-01,"(1033.0, 1366.0]",6,20,-14
31237.0,2019-11-01,"(39.619, 386.25]",2,2,0
31237.0,2019-11-01,"(386.25, 731.5]",12,20,-8
31237.0,2019-11-01,"(731.5, 1076.75]",30,57,-27
31237.0,2019-11-01,"(1076.75, 1422.0]",13,27,-14
31238.0,2019-11-01,"(416.105, 640.75]",22,26,-4
31238.0,2019-11-01,"(640.75, 864.5]",9,21,-12
31238.0,2019-11-01,"(864.5, 1088.25]",7,25,-18
31238.0,2019-11-01,"(1088.25, 1312.0]",7,17,-10
31239.0,2019-11-01,"(341.962, 602.5]",21,29,-8
31239.0,2019-11-01,"(602.5, 862.0]",15,26,-11
31239.0,2019-11-01,"(862.0, 1121.5]",15,43,-28
31239.0,2019-11-01,"(1121.5, 1381.0]",4,9,-5
31240.0,2019-11-01,"(517.353, 679.75]",3,10,-7
31240.0,2019-11-01,"(679.75, 841.5]",1,2,-1
31240.0,2019-11-01,"(841.5, 1003.25]",12,23,-11
31240.0,2019-11-01,"(1003.25, 1165.0]",4,6,-2
31241.0,2019-11-01,"(97.698, 424.5]",1,8,-7
31241.0,2019-11-01,"(424.5, 750.0]",30,65,-35
31241.0,2019-11-01,"(750.0, 1075.5]",19,46,-27
31241.0,2019-11-01,"(1075.5, 1401.0]",29,50,-21
31242.0,2019-11-01,"(448.011, 696.25]",32,35,-3
31242.0,2019-11-01,"(696.25, 943.5]",13,28,-15
31242.0,2019-11-01,"(943.5, 1190.75]",7,31,-24
31242.0,2019-11-01,"(1190.75, 1438.0]",1,1,0
31243.0,2019-11-01,"(354.75, 699.5]",21,1,20
31243.0,2019-11-01,"(699.5, 1044.25]",10,25,-15
31243.0,2019-11-01,"(1044.25, 1389.0]",8,37,-29
31244.0,2019-11-01,"(416.993, 669.75]",11,18,-7
31244.0,2019-11-01,"(669.75, 921.5]",9,16,-7
31244.0,2019-11-01,"(921.5, 1173.25]",4,15,-11
31244.0,2019-11-01,"(1173.25, 1425.0]",4,8,-4
31245.0,2019-11-01,"(59.749, 373.75]",1,1,0
31245.0,2019-11-01,"(373.75, 686.5]",9,21,-12
31245.0,2019-11-01,"(686.5, 999.25]",10,17,-7
31245.0,2019-11-01,"(999.25, 1312.0]",28,42,-14
31246.0,2019-11-01,"(386.969, 645.75]",15,26,-11
31246.0,2019-11-01,"(645.75, 903.5]",16,30,-14
31246.0,2019-11-01,"(903.5, 1161.25]",28,52,-24
31246.0,2019-11-01,"(1161.25, 1419.0]",7,14,-7
31247.0,2019-11-01,"(437.012, 685.0]",14,18,-4
31247.0,2019-11-01,"(685.0, 932.0]",37,67,-30
31247.0,2019-11-01,"(932.0, 1179.0]",21,55,-34
31247.0,2019-11-01,"(1179.0, 1426.0]",9,22,-13
31248.0,2019-11-01,"(354.962, 615.5]",10,19,-9
31248.0,2019-11-01,"(615.5, 875.0]",15,29,-14
31248.0,2019-11-01,"(875.0, 1134.5]",31,63,-32
31248.0,2019-11-01,"(1134.5, 1394.0]",6,12,-6
31249.0,2019-11-01,"(625.512, 748.0]",5,11,-6
31249.0,2019-11-01,"(748.0, 870.0]",9,18,-9
31249.0,2019-11-01,"(870.0, 992.0]",8,20,-12
31249.0,2019-11-01,"(992.0, 1114.0]",19,31,-12
31250.0,2019-11-01,"(393.177, 599.75]",23,27,-4
31250.0,2019-11-01,"(599.75, 805.5]",7,12,-5
31250.0,2019-11-01,"(805.5, 1011.25]",9,17,-8
31250.0,2019-11-01,"(1011.25, 1217.0]",3,20,-17
31251.0,2019-11-01,"(333.899, 610.25]",24,44,-20
31251.0,2019-11-01,"(610.25, 885.5]",13,27,-14
31251.0,2019-11-01,"(885.5, 1160.75]",7,19,-12
31251.0,2019-11-01,"(1160.75, 1436.0]",6,8,-2
31252.0,2019-11-01,"(470.032, 713.0]",21,24,-3
31252.0,2019-11-01,"(713.0, 955.0]",3,9,-6
31252.0,2019-11-01,"(1197.0, 1439.0]",4,4,0
31253.0,2019-11-01,"(401.141, 616.75]",20,22,-2
31253.0,2019-11-01,"(616.75, 831.5]",13,22,-9
31253.0,2019-11-01,"(831.5, 1046.25]",2,13,-11
31253.0,2019-11-01,"(1046.25, 1261.0]",5,21,-16
31254.0,2019-11-01,"(80.839, 372.25]",1,2,-1
31254.0,2019-11-01,"(372.25, 662.5]",25,30,-5
31254.0,2019-11-01,"(662.5, 952.75]",7,15,-8
31254.0,2019-11-01,"(952.75, 1243.0]",7,33,-26
31255.0,2019-11-01,"(350.926, 620.5]",17,26,-9
31255.0,2019-11-01,"(620.5, 889.0]",2,8,-6
31255.0,2019-11-01,"(889.0, 1157.5]",8,23,-15
31255.0,2019-11-01,"(1157.5, 1426.0]",6,10,-4
31256.0,2019-11-01,"(297.958, 559.5]",16,18,-2
31256.0,2019-11-01,"(559.5, 820.0]",2,4,-2
31256.0,2019-11-01,"(820.0, 1080.5]",14,36,-22
31256.0,2019-11-01,"(1080.5, 1341.0]",14,20,-6
31257.0,2019-11-01,"(142.729, 461.75]",1,3,-2
31257.0,2019-11-01,"(461.75, 779.5]",23,39,-16
31257.0,2019-11-01,"(779.5, 1097.25]",30,54,-24
31257.0,2019-11-01,"(1097.25, 1415.0]",11,34,-23
31258.0,2019-11-01,"(564.165, 773.75]",19,42,-23
31258.0,2019-11-01,"(773.75, 982.5]",22,49,-27
31258.0,2019-11-01,"(982.5, 1191.25]",21,44,-23
31258.0,2019-11-01,"(1191.25, 1400.0]",4,7,-3
31259.0,2019-11-01,"(447.168, 656.0]",14,14,0
31259.0,2019-11-01,"(864.0, 1072.0]",1,5,-4
31260.0,2019-11-01,"(348.979, 605.25]",12,16,-4
31260.0,2019-11-01,"(605.25, 860.5]",5,14,-9
31260.0,2019-11-01,"(860.5, 1115.75]",4,19,-15
31260.0,2019-11-01,"(1115.75, 1371.0]",3,6,-3
31261.0,2019-11-01,"(188.93, 457.5]",1,2,-1
31261.0,2019-11-01,"(457.5, 725.0]",9,13,-4
31261.0,2019-11-01,"(725.0, 992.5]",8,13,-5
31261.0,2019-11-01,"(992.5, 1260.0]",4,19,-15
31262.0,2019-11-01,"(410.146, 624.5]",10,12,-2
31262.0,2019-11-01,"(624.5, 838.0]",2,4,-2
31262.0,2019-11-01,"(838.0, 1051.5]",6,15,-9
31262.0,2019-11-01,"(1051.5, 1265.0]",6,11,-5
31263.0,2019-11-01,"(302.865, 587.75]",22,32,-10
31263.0,2019-11-01,"(587.75, 871.5]",14,26,-12
31263.0,2019-11-01,"(871.5, 1155.25]",20,55,-35
31263.0,2019-11-01,"(1155.25, 1439.0]",4,8,-4
31264.0,2019-11-01,"(450.062, 685.5]",18,23,-5
31264.0,2019-11-01,"(685.5, 920.0]",6,13,-7
31264.0,2019-11-01,"(920.0, 1154.5]",11,27,-16
31264.0,2019-11-01,"(1154.5, 1389.0]",6,8,-2
31265.0,2019-11-01,"(102.665, 437.75]",5,9,-4
31265.0,2019-11-01,"(437.75, 771.5]",16,33,-17
31265.0,2019-11-01,"(771.5, 1105.25]",27,54,-27
31265.0,2019-11-01,"(1105.25, 1439.0]",18,32,-14
31266.0,2019-11-01,"(91.665, 426.75]",2,12,-10
31266.0,2019-11-01,"(426.75, 760.5]",7,25,-18
31266.0,2019-11-01,"(760.5, 1094.25]",27,44,-17
31266.0,2019-11-01,"(1094.25, 1428.0]",21,40,-19
31267.0,2019-11-01,"(406.5, 751.0]",39,1,38
31267.0,2019-11-01,"(751.0, 1095.5]",18,62,-44
31267.0,2019-11-01,"(1095.5, 1440.0]",11,38,-27
31268.0,2019-11-01,"(57.644, 398.0]",4,4,0
31268.0,2019-11-01,"(398.0, 737.0]",8,40,-32
31268.0,2019-11-01,"(737.0, 1076.0]",15,24,-9
31268.0,2019-11-01,"(1076.0, 1415.0]",25,39,-14
31269.0,2019-11-01,"(372.999, 624.25]",11,22,-11
31269.0,2019-11-01,"(624.25, 874.5]",8,16,-8
31269.0,2019-11-01,"(874.5, 1124.75]",16,30,-14
31269.0,2019-11-01,"(1124.75, 1375.0]",3,9,-6
31270.0,2019-11-01,"(389.031, 632.25]",15,19,-4
31270.0,2019-11-01,"(632.25, 874.5]",3,14,-11
31270.0,2019-11-01,"(874.5, 1116.75]",21,38,-17
31270.0,2019-11-01,"(1116.75, 1359.0]",4,8,-4
31271.0,2019-11-01,"(349.097, 575.75]",10,13,-3
31271.0,2019-11-01,"(575.75, 801.5]",12,18,-6
31271.0,2019-11-01,"(801.5, 1027.25]",16,35,-19
31271.0,2019-11-01,"(1027.25, 1253.0]",5,13,-8
31272.0,2019-11-01,"(444.233, 636.75]",23,23,0
31272.0,2019-11-01,"(636.75, 828.5]",9,14,-5
31272.0,2019-11-01,"(828.5, 1020.25]",18,37,-19
31272.0,2019-11-01,"(1020.25, 1212.0]",4,19,-15
31273.0,2019-11-01,"(444.304, 619.0]",1,4,-3
31273.0,2019-11-01,"(619.0, 793.0]",3,7,-4
31273.0,2019-11-01,"(793.0, 967.0]",2,4,-2
31273.0,2019-11-01,"(967.0, 1141.0]",7,13,-6
31274.0,2019-11-01,"(367.986, 622.5]",19,25,-6
31274.0,2019-11-01,"(622.5, 876.0]",8,17,-9
31274.0,2019-11-01,"(876.0, 1129.5]",9,21,-12
31274.0,2019-11-01,"(1129.5, 1383.0]",4,10,-6
31275.0,2019-11-01,"(150.726, 470.5]",10,12,-2
31275.0,2019-11-01,"(470.5, 789.0]",27,54,-27
31275.0,2019-11-01,"(789.0, 1107.5]",19,40,-21
31275.0,2019-11-01,"(1107.5, 1426.0]",11,20,-9
31276.0,2019-11-01,"(465.257, 651.75]",23,28,-5
31276.0,2019-11-01,"(651.75, 837.5]",9,15,-6
31276.0,2019-11-01,"(837.5, 1023.25]",3,10,-7
31276.0,2019-11-01,"(1023.25, 1209.0]",3,23,-20
31277.0,2019-11-01,"(431.009, 679.75]",33,43,-10
31277.0,2019-11-01,"(679.75, 927.5]",10,16,-6
31277.0,2019-11-01,"(927.5, 1175.25]",19,59,-40
31277.0,2019-11-01,"(1175.25, 1423.0]",12,13,-1
31278.0,2019-11-01,"(178.743, 494.25]",2,4,-2
31278.0,2019-11-01,"(494.25, 808.5]",10,34,-24
31278.0,2019-11-01,"(808.5, 1122.75]",24,39,-15
31278.0,2019-11-01,"(1122.75, 1437.0]",15,24,-9
31279.0,2019-11-01,"(398.298, 574.5]",16,16,0
31279.0,2019-11-01,"(574.5, 750.0]",8,15,-7
31279.0,2019-11-01,"(750.0, 925.5]",7,16,-9
31279.0,2019-11-01,"(925.5, 1101.0]",9,34,-25
31280.0,2019-11-01,"(80.647, 420.25]",2,3,-1
31280.0,2019-11-01,"(420.25, 758.5]",5,23,-18
31280.0,2019-11-01,"(758.5, 1096.75]",14,20,-6
31280.0,2019-11-01,"(1096.75, 1435.0]",14,20,-6
31000.0,2019-11-02,"(577.597, 678.75]",1,1,0
31000.0,2019-11-02,"(678.75, 779.5]",1,3,-2
31000.0,2019-11-02,"(779.5, 880.25]",2,3,-1
31000.0,2019-11-02,"(880.25, 981.0]",2,4,-2
31001.0,2019-11-02,"(1027.5, 1233.0]",3,1,2
31002.0,2019-11-02,"(553.485, 682.75]",2,5,-3
31002.0,2019-11-02,"(811.5, 940.25]",10,1,9
31002.0,2019-11-02,"(940.25, 1069.0]",4,13,-9
31003.0,2019-11-02,"(573.42, 719.0]",1,2,-1
31003.0,2019-11-02,"(719.0, 864.0]",3,8,-5
31003.0,2019-11-02,"(864.0, 1009.0]",5,5,0
31004.0,2019-11-02,"(876.0, 984.0]",1,2,-1
31005.0,2019-11-02,"(560.229, 753.75]",5,7,-2
31005.0,2019-11-02,"(753.75, 946.5]",8,10,-2
31005.0,2019-11-02,"(946.5, 1139.25]",2,7,-5
31005.0,2019-11-02,"(1139.25, 1332.0]",2,5,-3
31006.0,2019-11-02,"(913.0, 1118.5]",1,1,0
31006.0,2019-11-02,"(1118.5, 1324.0]",3,3,0
31007.0,2019-11-02,"(354.934, 622.5]",1,1,0
31007.0,2019-11-02,"(622.5, 889.0]",11,15,-4
31007.0,2019-11-02,"(889.0, 1155.5]",9,20,-11
31009.0,2019-11-02,"(978.0, 1098.5]",2,3,-1
31009.0,2019-11-02,"(1098.5, 1219.0]",1,2,-1
31010.0,2019-11-02,"(545.453, 682.75]",2,4,-2
31010.0,2019-11-02,"(682.75, 819.5]",1,4,-3
31010.0,2019-11-02,"(819.5, 956.25]",3,7,-4
31010.0,2019-11-02,"(956.25, 1093.0]",3,6,-3
31011.0,2019-11-02,"(682.329, 850.75]",3,4,-1
31011.0,2019-11-02,"(850.75, 1018.5]",3,9,-6
31011.0,2019-11-02,"(1186.25, 1354.0]",2,1,1
,,,,1.0,
,,,,1.0,
31013.0,2019-11-02,"(718.286, 897.5]",5,8,-3
31013.0,2019-11-02,"(897.5, 1076.0]",2,4,-2
31013.0,2019-11-02,"(1254.5, 1433.0]",1,2,-1
31014.0,2019-11-02,"(436.093, 663.75]",5,6,-1
31014.0,2019-11-02,"(663.75, 890.5]",7,16,-9
31014.0,2019-11-02,"(890.5, 1117.25]",7,11,-4
31014.0,2019-11-02,"(1117.25, 1344.0]",7,8,-1
31015.0,2019-11-02,"(280.308, 454.0]",1,1,0
31015.0,2019-11-02,"(454.0, 627.0]",1,1,0
31015.0,2019-11-02,"(627.0, 800.0]",2,3,-1
31015.0,2019-11-02,"(800.0, 973.0]",7,7,0
31016.0,2019-11-02,"(8.804, 309.0]",1,1,0
31016.0,2019-11-02,"(608.0, 907.0]",3,1,2
31016.0,2019-11-02,"(907.0, 1206.0]",3,8,-5
31017.0,2019-11-02,"(462.294, 639.5]",3,3,0
31017.0,2019-11-02,"(639.5, 816.0]",1,3,-2
31017.0,2019-11-02,"(816.0, 992.5]",1,3,-2
31017.0,2019-11-02,"(992.5, 1169.0]",1,7,-6
31018.0,2019-11-02,"(903.25, 1051.0]",2,3,-1
31019.0,2019-11-02,"(407.25, 717.5]",1,1,0
31019.0,2019-11-02,"(717.5, 1027.75]",2,2,0
31019.0,2019-11-02,"(1027.75, 1338.0]",2,4,-2
31020.0,2019-11-02,"(654.326, 823.5]",2,4,-2
31020.0,2019-11-02,"(823.5, 992.0]",1,6,-5
31020.0,2019-11-02,"(992.0, 1160.5]",1,1,0
31020.0,2019-11-02,"(1160.5, 1329.0]",2,3,-1
31021.0,2019-11-02,"(594.488, 723.0]",1,2,-1
31021.0,2019-11-02,"(723.0, 851.0]",1,4,-3
31021.0,2019-11-02,"(851.0, 979.0]",3,4,-1
31022.0,2019-11-02,"(349.25, 696.5]",3,2,1
31022.0,2019-11-02,"(696.5, 1043.75]",6,5,1
31023.0,2019-11-02,"(333.75, 646.5]",1,5,-4
31023.0,2019-11-02,"(646.5, 959.25]",3,3,0
31023.0,2019-11-02,"(959.25, 1272.0]",5,4,1
31024.0,2019-11-02,"(38.752, 352.0]",3,4,-1
31024.0,2019-11-02,"(352.0, 664.0]",1,3,-2
31024.0,2019-11-02,"(664.0, 976.0]",8,14,-6
31024.0,2019-11-02,"(976.0, 1288.0]",5,11,-6
31025.0,2019-11-02,"(759.25, 989.0]",1,1,0
31026.0,2019-11-02,"(678.272, 861.0]",2,4,-2
31026.0,2019-11-02,"(861.0, 1043.0]",1,3,-2
31026.0,2019-11-02,"(1225.0, 1407.0]",1,1,0
31027.0,2019-11-02,"(32.86, 319.0]",1,1,0
31027.0,2019-11-02,"(604.0, 889.0]",3,4,-1
31027.0,2019-11-02,"(889.0, 1174.0]",1,4,-3
31028.0,2019-11-02,"(645.279, 826.25]",2,2,0
31028.0,2019-11-02,"(826.25, 1006.5]",3,6,-3
31029.0,2019-11-02,"(717.75, 920.5]",5,3,2
31029.0,2019-11-02,"(920.5, 1123.25]",4,9,-5
31029.0,2019-11-02,"(1123.25, 1326.0]",2,6,-4
31030.0,2019-11-02,"(914.5, 1142.25]",7,3,4
31030.0,2019-11-02,"(1142.25, 1370.0]",1,1,0
31031.0,2019-11-02,"(662.253, 849.75]",1,6,-5
31031.0,2019-11-02,"(849.75, 1036.5]",5,7,-2
31031.0,2019-11-02,"(1223.25, 1410.0]",2,2,0
31032.0,2019-11-02,"(579.603, 679.25]",1,1,0
31032.0,2019-11-02,"(778.5, 877.75]",1,4,-3
31032.0,2019-11-02,"(877.75, 977.0]",2,4,-2
31033.0,2019-11-02,"(556.607, 655.25]",1,2,-1
31033.0,2019-11-02,"(851.75, 950.0]",2,1,1
31034.0,2019-11-02,"(26.638, 368.5]",5,7,-2
31034.0,2019-11-02,"(368.5, 709.0]",1,1,0
31034.0,2019-11-02,"(709.0, 1049.5]",2,6,-4
31034.0,2019-11-02,"(1049.5, 1390.0]",2,5,-3
31035.0,2019-11-02,"(569.239, 760.25]",1,3,-2
31035.0,2019-11-02,"(950.5, 1140.75]",1,1,0
31035.0,2019-11-02,"(1140.75, 1331.0]",2,1,1
31036.0,2019-11-02,"(813.0, 1084.0]",1,1,0
31037.0,2019-11-02,"(420.068, 654.0]",2,4,-2
31037.0,2019-11-02,"(654.0, 887.0]",7,8,-1
31037.0,2019-11-02,"(887.0, 1120.0]",3,8,-5
31037.0,2019-11-02,"(1120.0, 1353.0]",2,4,-2
,,,,1.0,
,,,,1.0,
31039.0,2019-11-02,"(684.438, 825.5]",2,5,-3
31039.0,2019-11-02,"(825.5, 966.0]",1,2,-1
31039.0,2019-11-02,"(1106.5, 1247.0]",1,1,0
31040.0,2019-11-02,"(486.411, 634.25]",1,1,0
31040.0,2019-11-02,"(634.25, 781.5]",1,2,-1
31041.0,2019-11-02,"(636.558, 747.5]",8,8,0
31041.0,2019-11-02,"(747.5, 858.0]",3,7,-4
31041.0,2019-11-02,"(858.0, 968.5]",3,6,-3
31041.0,2019-11-02,"(968.5, 1079.0]",8,9,-1
31042.0,2019-11-02,"(495.101, 720.75]",7,9,-2
31042.0,2019-11-02,"(720.75, 945.5]",2,9,-7
31042.0,2019-11-02,"(945.5, 1170.25]",1,2,-1
31042.0,2019-11-02,"(1170.25, 1395.0]",1,1,0
31043.0,2019-11-02,"(662.464, 797.0]",2,4,-2
31043.0,2019-11-02,"(931.0, 1065.0]",1,2,-1
31043.0,2019-11-02,"(1065.0, 1199.0]",1,3,-2
31044.0,2019-11-02,"(439.237, 630.75]",1,2,-1
31044.0,2019-11-02,"(821.5, 1012.25]",1,1,0
31044.0,2019-11-02,"(1012.25, 1203.0]",2,6,-4
31045.0,2019-11-02,"(517.51, 640.5]",1,1,0
31045.0,2019-11-02,"(640.5, 763.0]",2,2,0
31045.0,2019-11-02,"(763.0, 885.5]",5,6,-1
31046.0,2019-11-02,"(653.646, 742.5]",1,2,-1
31046.0,2019-11-02,"(831.0, 919.5]",1,2,-1
31046.0,2019-11-02,"(919.5, 1008.0]",1,2,-1
31047.0,2019-11-02,"(457.073, 689.75]",3,6,-3
31047.0,2019-11-02,"(689.75, 921.5]",6,11,-5
31047.0,2019-11-02,"(921.5, 1153.25]",2,8,-6
31047.0,2019-11-02,"(1153.25, 1385.0]",2,3,-1
31048.0,2019-11-02,"(701.584, 806.0]",1,1,0
31048.0,2019-11-02,"(910.0, 1014.0]",2,1,1
31048.0,2019-11-02,"(1014.0, 1118.0]",5,2,3
31049.0,2019-11-02,"(498.205, 697.75]",1,1,0
31049.0,2019-11-02,"(697.75, 896.5]",1,2,-1
31049.0,2019-11-02,"(1095.25, 1294.0]",1,1,0
31050.0,2019-11-02,"(798.75, 1058.0]",2,1,1
31051.0,2019-11-02,"(670.5, 730.25]",3,5,-2
31052.0,2019-11-02,"(661.541, 776.75]",1,1,0
31052.0,2019-11-02,"(891.5, 1006.25]",3,3,0
31053.0,2019-11-02,"(1005.5, 1096.75]",1,3,-2
31053.0,2019-11-02,"(1096.75, 1188.0]",3,1,2
,,,,1.0,
,,,,1.0,
31055.0,2019-11-02,"(665.505, 789.75]",2,6,-4
31055.0,2019-11-02,"(913.5, 1037.25]",2,3,-1
31055.0,2019-11-02,"(1037.25, 1161.0]",2,2,0
31056.0,2019-11-02,"(584.197, 785.75]",2,7,-5
31056.0,2019-11-02,"(986.5, 1187.25]",3,1,2
31056.0,2019-11-02,"(1187.25, 1388.0]",2,3,-1
31057.0,2019-11-02,"(842.0, 942.5]",1,3,-2
31057.0,2019-11-02,"(942.5, 1043.0]",3,1,2
31058.0,2019-11-02,"(540.174, 747.5]",2,4,-2
31059.0,2019-11-02,"(836.5, 977.75]",3,2,1
31059.0,2019-11-02,"(977.75, 1119.0]",3,1,2
31060.0,2019-11-02,"(585.212, 783.0]",6,8,-2
31060.0,2019-11-02,"(783.0, 980.0]",3,7,-4
31060.0,2019-11-02,"(980.0, 1177.0]",7,9,-2
31061.0,2019-11-02,"(565.5, 848.25]",1,1,0
31061.0,2019-11-02,"(848.25, 1131.0]",1,1,0
31062.0,2019-11-02,"(469.5, 595.0]",8,10,-2
31062.0,2019-11-02,"(595.0, 720.0]",7,16,-9
31062.0,2019-11-02,"(720.0, 845.0]",14,32,-18
31062.0,2019-11-02,"(845.0, 970.0]",13,18,-5
31063.0,2019-11-02,"(534.398, 685.5]",1,2,-1
31063.0,2019-11-02,"(986.5, 1137.0]",1,1,0
31064.0,2019-11-02,"(348.266, 532.5]",2,3,-1
31064.0,2019-11-02,"(532.5, 716.0]",10,19,-9
31064.0,2019-11-02,"(716.0, 899.5]",18,37,-19
31064.0,2019-11-02,"(899.5, 1083.0]",27,58,-31
,,,,1.0,
,,,,1.0,
,,,,1.0,
31066.0,2019-11-02,"(922.0, 957.0]",2,2,0
31066.0,2019-11-02,"(992.0, 1027.0]",1,2,-1
31067.0,2019-11-02,"(724.75, 940.5]",1,4,-3
31067.0,2019-11-02,"(940.5, 1156.25]",2,2,0
31067.0,2019-11-02,"(1156.25, 1372.0]",2,4,-2
31068.0,2019-11-02,"(54.09, 282.5]",1,1,0
31068.0,2019-11-02,"(737.5, 965.0]",1,2,-1
31069.0,2019-11-02,"(905.0, 1151.0]",2,3,-1
31069.0,2019-11-02,"(1151.0, 1397.0]",1,4,-3
31070.0,2019-11-02,"(956.75, 1109.5]",1,1,0
31070.0,2019-11-02,"(1109.5, 1262.25]",1,2,-1
31070.0,2019-11-02,"(1262.25, 1415.0]",2,1,1
31071.0,2019-11-02,"(185.87, 469.5]",4,8,-4
31071.0,2019-11-02,"(469.5, 752.0]",2,3,-1
31071.0,2019-11-02,"(752.0, 1034.5]",9,23,-14
31071.0,2019-11-02,"(1034.5, 1317.0]",5,9,-4
31072.0,2019-11-02,"(604.5, 806.0]",1,1,0
